,12/31/1999,12/31/2000,12/31/2001,12/31/2002,12/31/2003,12/31/2004,12/31/2005,12/31/2006,12/31/2007,12/31/2008,12/31/2009,12/31/2010,12/31/2011,12/31/2012,12/31/2013,12/31/2014,12/31/2015,12/31/2016,12/31/2017,12/31/2018,12/31/2019,12/31/2020,12/31/2021,12/31/2022,12/31/2023,12/31/2024
EHC,17.915874481201172,53.136863708496094,47.721378326416016,13.192595481872559,14.91903305053711,20.521820068359375,15.961410522460938,14.756162643432617,13.993925094604492,7.088172912597656,12.638834953308105,13.635610580444336,11.511760711669922,13.479251861572266,22.147577259155273,27.07398657409668,25.729836973999024,31.399781466064454,38.6733958737793,48.38088217114258,55.73644953857422,67.15640607885742,56.20748902294922,65.17158082910156,73.17148317285157,99.57598482080078
CART,,,,,,,,,,,,,,,,,,,,,,,,,23.469999313354492,42.06999969482422
STN,,,,,,,7.135916709899902,9.0988187789917,16.53188705444336,9.998656272888184,11.815071105957031,11.488617897033691,11.404912948608398,17.191477584838868,27.527875045776366,24.998623489379884,23.483018157958984,24.266420852661135,27.443345474243163,22.561051956176758,29.41275587463379,34.301644744873045,57.845413055419925,51.390292083740235,84.29670593261719,83.57332037353515
ELS,2.812587141036987,3.8819784870147704,4.798432868957519,5.3118699970245356,6.880541786193847,9.802692863464355,11.252338287353515,12.972297737121583,11.730010005950927,10.584747478485108,13.382310935974122,14.911939498901368,17.398467895507814,18.114997062683106,20.161497268676758,27.191490707397463,34.38063674926758,38.03813568115234,46.75502618408203,51.889217315673825,72.69869787597656,69.24626550292969,93.98449749755859,76.57610043334961,85.69093444824219,85.16428240966798
NDSN,8.888611907958984,9.65786148071289,10.3560982131958,10.194869117736816,15.087776908874512,17.493561935424804,18.123012924194335,22.460149993896483,26.91846098327637,16.450031242370606,29.929250534057616,43.57292767333984,39.935870330810545,58.88769909667969,71.44287884521485,76.68436138916016,65.51172528076172,110.5998862915039,144.31328869628905,120.17959576416015,165.8421943359375,202.34217053222656,259.2147718505859,247.54974072265625,278.66506298828125,228.389474609375
BLD,,,,,,,,,,,,,,,,,30.780000686645508,35.599998474121094,75.73999786376953,44.900001525878906,102.75,187.39999389648438,273.19000244140625,156.49000549316406,374.260009765625,310.9100036621094
SNAP,,,,,,,,,,,,,,,,,,,14.609999656677246,5.710000038146973,15.890000343322754,49.349998474121094,48.029998779296875,8.949999809265137,16.93000030517578,10.859999656677246
COOP,,,,,,,,,,,,,,10.5600004196167,33.2400016784668,25.31999969482422,29.399999618530273,18.600000381469727,10.199999809265137,11.720000267028809,12.510000228881836,30.549999237060547,41.709999084472656,40.130001068115234,65.12000274658203,94.7699966430664
SNX,,,,,6.148434162139893,10.48432445526123,6.712632656097412,9.746868133544922,8.720645904541016,5.020036697387695,13.585199356079102,13.985021591186523,13.531888008117676,15.07343864440918,29.84477996826172,34.829952239990234,41.929944610595705,55.53429260253906,63.36047439575195,39.05359649658203,63.308712005615234,79.79791564941407,111.81767272949219,96.03610534667969,111.32972106933593,123.16363067626953
PAG,2.8549411296844482,2.213613510131836,8.447318077087402,4.034984111785889,10.45390968322754,10.42595947265625,13.53949878692627,17.07097625732422,13.479431915283204,6.4986707305908205,12.590638313293457,13.983707580566406,15.707947158813477,23.40545021057129,38.27625320434571,41.941468963623045,37.75964279174805,47.40089874267578,46.526899871826174,42.399921875000004,54.28974014282227,63.54094543457031,109.72302215576173,121.97904968261719,170.2169354248047,171.53941833496094
