,12/31/1999,12/31/2000,12/31/2001,12/31/2002,12/31/2003,12/31/2004,12/31/2005,12/31/2006,12/31/2007,12/31/2008,12/31/2009,12/31/2010,12/31/2011,12/31/2012,12/31/2013,12/31/2014,12/31/2015,12/31/2016,12/31/2017,12/31/2018,12/31/2019,12/31/2020,12/31/2021,12/31/2022,12/31/2023,12/31/2024
LMND,,,,,,,,,,,,,,,,,,,,,,129.88999938964844,42.90999984741211,13.680000305175781,16.1299991607666,38.27000045776367
COTY,,,,,,,,,,,,,,,13.118880271911621,17.95127296447754,22.128232955932617,16.19303321838379,18.09444808959961,6.1441731452941895,10.930307388305664,6.989999771118164,10.390000343322754,8.5600004196167,12.420000076293945,6.920000076293945
IBOC,5.655507564544678,5.700498104095459,9.397631645202637,10.770614624023438,16.311962127685547,17.666250228881836,16.49787712097168,17.793508529663086,13.655220985412598,14.089099884033203,13.031023979187012,14.210041999816895,13.091309547424316,13.051623344421387,19.629817962646484,20.418418884277344,20.595041275024414,32.383853912353516,32.07249069213867,28.054683685302734,36.37105941772461,32.80327606201172,38.37436294555664,42.5812873840332,51.93553924560547,62.16183090209961
BILL,,,,,,,,,,,,,,,,,,,,,36.93000030517578,137.25,251.14999389648438,108.95999908447266,81.58999633789062,85.51000213623047
VIST,,,,,,,,,,,,,,,,,,,,,7.800000190734863,2.555000066757202,5.239999771118164,15.65999984741211,29.510000228881836,54.09000015258789
AROC,,,,,,,,,45.2694091796875,11.34633731842041,11.788043975830078,13.317453384399414,5.024411678314209,11.534059524536133,18.805652618408203,18.097980499267578,4.132818222045898,8.136284828186035,6.743927001953125,5.159350872039795,6.996731758117676,6.669665813446045,6.102858066558838,8.012375831604004,14.499378204345703,24.299638748168945
ACAD,,,,,,6.059999942779541,9.850000381469727,8.789999961853027,11.039999961853027,0.8600000143051147,1.2899999618530273,1.2300000190734863,1.0800000429153442,4.510000228881836,25.3799991607666,31.690000534057617,35.869998931884766,28.84000015258789,30.110000610351562,15.649999618530273,43.15999984741211,53.689998626708984,23.540000915527344,15.920000076293945,31.309999465942383,16.690000534057617
LPL,,,,,,17.920000076293945,21.459999084472656,15.069999694824219,26.200000762939453,8.220000267028809,16.93000030517578,17.65999984741211,10.529999732971191,14.270000457763672,12.029999732971191,15.140000343322754,10.510000228881836,12.850000381469727,13.760000228881836,8.130000114440918,6.920000076293945,8.460000038146973,10.09000015258789,4.960000038146973,4.820000171661377,3.109999895095825
CBT,6.5748395919799805,15.08790397644043,20.418792724609375,15.672809600830078,19.279422760009766,24.12545394897461,22.42945098876953,27.806394577026367,22.054454803466797,9.977540969848633,18.660703659057617,27.287961959838867,23.454795837402344,29.020950317382812,39.10450744628906,34.09374237060547,32.653141021728516,40.84793472290039,50.915916442871094,35.93339920043945,41.07599639892578,40.49101257324219,51.459449768066406,63.25026321411133,80.72702026367188,89.15039825439453
NWSGY,,,,,,,,,,,,,,,5.57611083984375,7.380752086639404,7.698669910430908,8.13046646118164,8.447419166564941,11.608580589294434,7.633246421813965,5.189871311187744,5.576635360717773,5.4228515625,6.751219749450684,8.967263221740723
SKY,15.156573295593262,12.748993873596191,21.92870330810547,20.631635665893555,25.774248123168945,31.063743591308594,28.098777770996094,33.19012451171875,24.94443130493164,16.606834411621094,16.395179748535156,25.487091064453125,4.1734418869018555,3.9048070907592773,4.912189483642578,4.039124488830566,3.597795009613037,14.803727149963379,12.328445434570312,14.0600004196167,31.1200008392334,31.299999237060547,78.22000122070312,51.5099983215332,74.26000213623047,88.79000091552734
SMTC,25.46875,22.0625,37.04999923706055,10.930000305175781,22.959999084472656,21.860000610351562,18.260000228881836,13.069999694824219,15.40999984741211,11.279999732971191,17.280000686645508,22.959999084472656,24.81999969482422,28.479999542236328,25.18000030517578,27.780000686645508,19.34000015258789,31.549999237060547,34.20000076293945,45.220001220703125,52.540000915527344,71.98999786376953,88.52999877929688,28.690000534057617,21.90999984741211,61.70000076293945
GLNG,,,,,7.364371299743652,7.642467498779297,6.823631286621094,6.591887950897217,13.00212574005127,4.1481451988220215,8.142178535461426,10.361838340759277,32.08360290527344,27.426958084106445,28.50514793395996,28.569272994995117,13.365036964416504,20.186235427856445,26.450876235961914,19.47222137451172,12.506336212158203,8.72152328491211,11.199020385742188,20.834749221801758,21.75037956237793,41.12246322631836
NE,,,,,,,,,,,,,,,,,,,,,,,21.832042694091797,33.41259002685547,43.283294677734375,28.67447280883789
DOOO,,,,,,,,,,,,,,,26.329782485961914,19.497608184814453,13.541836738586426,20.07244873046875,35.20769500732422,24.746618270874023,43.94650650024414,63.84722900390625,83.72142028808594,74.48139190673828,70.43582916259766,49.824745178222656
KRYS,,,,,,,,,,,,,,,,,,,10.520000457763672,20.690000534057617,57.630001068115234,60.40999984741211,70.5,79.22000122070312,124.05999755859375,159.8000030517578
TMDX,,,,,,,,,,,,,,,,,,,,,18.790000915527344,18.969999313354492,19.450000762939453,61.720001220703125,78.93000030517578,59.279998779296875
SLG,7.9071879386901855,10.639739036560059,12.465157508850098,13.509195327758789,18.312515258789062,27.712736129760742,36.788516998291016,65.40587615966797,46.04692459106445,13.209516525268555,28.341732025146484,37.37229537963867,37.151432037353516,42.75727844238281,52.93928146362305,71.22773742675781,68.33212280273438,66.3437728881836,64.1897201538086,52.054840087890625,62.651283264160156,43.51921463012695,57.35540771484375,27.85824966430664,41.44178009033203,63.745582580566406
TTMI,,14.1875,10.0,2.759999990463257,17.489999771118164,11.930000305175781,9.399999618530273,11.329999923706055,11.770000457763672,4.980000019073486,11.970000267028809,14.859999656677246,10.960000038146973,9.010000228881836,8.59000015258789,7.559999942779541,6.570000171661377,13.630000114440918,15.670000076293945,9.640000343322754,14.880000114440918,13.699999809265137,14.819999694824219,15.079999923706055,15.8100004196167,24.700000762939453
BMA,,,,,,,,17.205467224121094,13.418957710266113,6.5872392654418945,17.30304527282715,30.633333206176758,12.738551139831543,11.503890991210938,15.730477333068848,29.059295654296875,39.02730941772461,44.086734771728516,80.0369644165039,30.24982261657715,27.05137062072754,11.813997268676758,10.680331230163574,13.284466743469238,25.45563316345215,96.72716522216797
BANF,5.082576751708984,6.01646089553833,5.413428783416748,7.45878267288208,9.444806098937988,12.964266777038574,13.065415382385254,18.12356948852539,14.798662185668945,17.63092041015625,13.212600708007812,15.265088081359863,14.064617156982422,16.00737190246582,22.12855339050293,25.874771118164062,24.67908477783203,39.172367095947266,43.76231384277344,43.552215576171875,56.00205612182617,53.44548034667969,66.1514663696289,84.3204116821289,94.81305694580078,118.22283935546875
ASB,8.495560646057129,8.64164924621582,10.445009231567383,11.270444869995117,15.028056144714355,17.997501373291016,18.152204513549805,20.142641067504883,16.43219757080078,12.781706809997559,7.291248321533203,10.07144546508789,7.3753581047058105,8.757369995117188,11.969648361206055,13.183127403259277,13.605057716369629,18.104591369628906,19.002729415893555,15.055981636047363,17.420351028442383,14.195987701416016,19.435543060302734,20.588834762573242,19.999902725219727,23.26326560974121
BC,15.23405647277832,11.424689292907715,15.245162963867188,14.345804214477539,23.713356018066406,37.14729690551758,31.042831420898438,24.80471420288086,14.057723045349121,3.117058515548706,10.403582572937012,15.512918472290039,14.931681632995605,22.775548934936523,37.6223258972168,43.294212341308594,43.3820915222168,46.832393646240234,48.020938873291016,40.66453552246094,53.8878173828125,71.28431701660156,91.69552612304688,67.74430084228516,92.73959350585938,63.11482238769531
ADMA,,,,,,,,,,,,,,,7.25,11.0,8.109999656677246,5.119999885559082,3.2100000381469727,2.2300000190734863,3.9200000762939453,2.009999990463257,1.3200000524520874,3.880000114440918,4.519999980926514,17.489999771118164
FIZZ,0.6168949007987976,0.7163942456245422,0.9536003470420837,1.2369742393493652,1.2934900522232056,1.4550294876098633,1.7086101770401,2.733386516571045,2.036593198776245,2.151825189590454,3.579695463180542,4.458210468292236,5.260165214538574,5.529312610626221,7.8006911277771,8.664884567260742,17.914817810058594,20.096942901611328,38.94569396972656,29.53337287902832,20.959033966064453,37.696372985839844,42.864227294921875,43.42417907714844,46.40125274658203,42.5
GMS,,,,,,,,,,,,,,,,,,29.280000686645508,37.63999938964844,15.170000076293945,27.059999465942383,30.59000015258789,58.790000915527344,49.79999923706055,82.43000030517578,85.0
COLD,,,,,,,,,,,,,,,,,,,,20.71480369567871,29.161779403686523,31.665462493896484,29.134822845458984,25.88406753540039,28.50098991394043,20.476335525512695
IRT,,,,,,,,,,,,,,,4.291897773742676,5.187053203582764,4.586811542510986,5.918825626373291,7.20559549331665,7.107259273529053,11.327104568481445,11.419569969177246,22.186553955078125,15.383155822753906,14.52407455444336,19.304908752441406
NSIT,26.833332061767578,17.9375,24.6299991607666,8.220000267028809,19.299999237060547,20.56999969482422,19.610000610351562,18.8700008392334,18.309999465942383,6.610000133514404,11.569999694824219,13.550000190734863,15.289999961853027,16.90999984741211,22.690000534057617,26.299999237060547,26.06999969482422,40.439998626708984,38.290000915527344,40.25,71.44000244140625,75.44000244140625,105.79000091552734,100.2699966430664,177.19000244140625,150.1999969482422
LB,,,,,,,,,,,,,,,,,,,,,,,,,,64.89802551269531
RYN,2.957796812057495,2.5967071056365967,3.3995625972747803,3.0956156253814697,5.2465500831604,6.58892297744751,8.379453659057617,9.045548439025879,10.873878479003906,7.450409889221191,11.008123397827148,14.232429504394531,18.636775970458984,22.04070281982422,19.1751766204834,17.95276641845703,14.899279594421387,18.283157348632812,22.499879837036133,20.25824546813965,24.87274932861328,23.313613891601562,33.0157356262207,27.777355194091797,29.376314163208008,25.07328224182129
PCVX,,,,,,,,,,,,,,,,,,,,,,28.959999084472656,25.450000762939453,47.95000076293945,62.79999923706055,81.98999786376953
HRI,,,,,,,,48.47321701049805,43.48373794555664,12.236770629882812,33.53265380859375,39.887977600097656,32.668556213378906,44.096961975097656,72.22203063964844,70.18721771240234,39.16323471069336,37.31425476074219,58.17344284057617,23.7209415435791,46.168941497802734,61.193138122558594,143.31483459472656,124.80525970458984,144.18386840820312,186.35072326660156
FRO,,,3.733773946762085,3.2219114303588867,12.54712200164795,37.72810745239258,44.56755447387695,45.4461555480957,91.69463348388672,63.413429260253906,64.35881042480469,63.43912887573242,10.822399139404297,8.047425270080566,9.308777809143066,6.533802032470703,7.5933403968811035,4.115725517272949,2.7917418479919434,3.3817169666290283,7.80445671081543,4.588323593139648,5.234252452850342,9.116357803344727,17.889196395874023,13.574836730957031
AG,,,,,,,,4.127205848693848,4.561649322509766,1.6785292625427246,3.821122407913208,13.68494987487793,16.6273193359375,19.33271026611328,9.320775032043457,4.986218452453613,3.1990792751312256,7.533634662628174,6.654874324798584,5.677378177642822,12.253263473510742,13.477601051330566,10.913264274597168,8.266379356384277,6.1183762550354,5.379199028015137
MWA,,,,,,,,11.284900665283203,7.55369758605957,5.966431140899658,4.071463584899902,3.3169355392456055,1.9940989017486572,4.556036472320557,7.840303421020508,8.725793838500977,7.398355007171631,11.506586074829102,10.977980613708496,8.13111686706543,10.853401184082031,11.429760932922363,13.57022476196289,10.339698791503906,14.089691162109375,22.404417037963867
FHI,4.601401329040527,10.086360931396484,10.966731071472168,8.734155654907227,10.3585786819458,11.02790641784668,13.575624465942383,12.636999130249023,15.724164009094238,7.192439079284668,12.414368629455566,12.73662281036377,7.694241046905518,11.334829330444336,16.903133392333984,20.410364151000977,18.25688362121582,19.342254638671875,25.58211898803711,19.51459503173828,25.1097354888916,23.543407440185547,32.427249908447266,32.23905563354492,31.01024055480957,40.012813568115234
VERX,,,,,,,,,,,,,,,,,,,,,,34.689998626708984,16.3799991607666,14.510000228881836,26.940000534057617,53.04999923706055
BTSG,,,,,,,,,,,,,,,,,,,,,,,,,,17.010000228881836
MCY,7.243006229400635,15.000127792358398,14.871432304382324,13.522384643554688,17.221223831176758,22.81313133239746,22.87892723083496,21.48109245300293,21.208927154541016,20.370203018188477,19.02130889892578,21.832134246826172,24.52809715270996,22.71551513671875,30.023448944091797,35.8852653503418,31.41990089416504,41.83407211303711,38.80854415893555,38.856422424316406,38.92692947387695,43.762943267822266,46.80185317993164,31.636491775512695,35.93775177001953,65.63050842285156
NGD,,,,,,5.420000076293945,6.880000114440918,7.610000133514404,5.139999866485596,1.350000023841858,3.569999933242798,9.699999809265137,10.079999923706055,10.640000343322754,5.010000228881836,4.260000228881836,2.299999952316284,3.5,3.2899999618530273,0.7699999809265137,0.8899999856948853,2.2799999713897705,1.5299999713897705,0.9800000190734863,1.4600000381469727,2.4700000286102295
DNB,,,,,,,,,,,,,,,,,,,,,,24.166152954101562,19.325313568115234,11.745625495910645,11.422160148620605,12.11970043182373
ZLAB,,,,,,,,,,,,,,,,,,,21.229999542236328,22.6200008392334,40.41999816894531,134.11000061035156,66.91999816894531,30.700000762939453,27.329999923706055,26.469999313354492
APLD,,,,,,,,,,,,,,,,,,,,,,,,1.840000033378601,6.739999771118164,7.96999979019165
EPR,2.2028350830078125,2.1470348834991455,4.218618869781494,5.587962627410889,8.868642807006836,11.974698066711426,11.536446571350098,17.540023803710938,14.675490379333496,9.924151420593262,13.68478012084961,18.991985321044922,18.89368438720703,21.05137825012207,24.37810516357422,30.793407440185547,32.81343078613281,42.30211639404297,40.858299255371094,42.87271499633789,49.769065856933594,23.70124053955078,36.206138610839844,30.896848678588867,42.89303207397461,42.01527404785156
TGS,3.5942416191101074,2.891455888748169,2.0956857204437256,0.6563162803649902,2.1228435039520264,2.3582117557525635,2.3853697776794434,3.616528272628784,2.629790782928467,0.9650943875312805,1.3314448595046997,2.709209442138672,1.9939360618591309,1.2349488735198975,1.7746180295944214,2.8504135608673096,5.20435905456543,7.789371490478516,19.197086334228516,12.901066780090332,7.239999771118164,5.449999809265137,4.440000057220459,11.800000190734863,15.09000015258789,29.56999969482422
WFRD,,,,,,,,,,,,,,,,,,,,,,,25.80335235595703,49.958431243896484,95.98258972167969,68.52648162841797
STNE,,,,,,,,,,,,,,,,,,,,17.600000381469727,38.36000061035156,83.23999786376953,17.0,9.4399995803833,18.030000686645508,7.880000114440918
ACLX,,,,,,,,,,,,,,,,,,,,,,,,30.979999542236328,55.5,78.3499984741211
KTB,,,,,,,,,,,,,,,,,,,,,34.79019546508789,34.73827362060547,45.05994415283203,36.49354553222656,59.337459564208984,83.28765869140625
KAI,30.64869499206543,15.186288833618164,13.076774597167969,13.439033508300781,18.925979614257812,18.33399772644043,16.345970153808594,21.541332244873047,27.584922790527344,10.81484603881836,14.375617027282715,21.117231369018555,19.97742462158203,23.20244789123535,36.180931091308594,38.7486686706543,38.359195709228516,57.33799743652344,95.1611099243164,77.5778579711914,102.56941223144531,135.2440185546875,224.63778686523438,175.3621063232422,278.280517578125,344.5616149902344
PTCT,,,,,,,,,,,,,,,17.5,52.79999923706055,32.689998626708984,10.90999984741211,16.68000030517578,32.0099983215332,47.54999923706055,61.08000183105469,40.08000183105469,38.16999816894531,27.559999465942383,45.77000045776367
TEO,13.857396125793457,6.478278160095215,2.8840715885162354,1.0744580030441284,3.727977752685547,4.8328857421875,5.607192039489746,8.70441722869873,9.765823364257812,3.597477436065674,7.229754447937012,11.508768081665039,8.695226669311523,5.869925022125244,9.30497932434082,11.18351936340332,9.759222984313965,11.1026029586792,23.1123104095459,10.126970291137695,8.689447402954102,5.416244029998779,4.44740104675293,5.092320919036865,7.020686149597168,12.710000038146973
CNX,3.0788512229919434,9.140079498291016,8.385217666625977,6.038703918457031,9.49095630645752,15.15208911895752,24.692106246948242,24.519287109375,55.15780258178711,21.819507598876953,39.60724639892578,38.6097526550293,29.30087661743164,25.823123931884766,31.04549217224121,28.205060958862305,6.47434139251709,15.191666603088379,14.630000114440918,11.65999984741211,8.630000114440918,10.970000267028809,14.039999961853027,16.84000015258789,20.0,37.04999923706055
CRC,,,,,,,,,,,,,,,,,,,,,,20.56514549255371,38.569488525390625,40.255184173583984,51.87187576293945,49.20520782470703
GBDC,,,,,,,,,,,,5.004764556884766,4.699151515960693,5.145054817199707,6.647489070892334,6.924118518829346,6.925584316253662,8.226277351379395,8.741658210754395,8.730633735656738,10.396893501281738,8.59632682800293,10.34272289276123,9.669892311096191,12.347413063049316,13.986065864562988
HGV,,,,,,,,,,,,,,,,,,,41.95000076293945,26.190000534057617,34.709999084472656,31.229999542236328,51.630001068115234,38.540000915527344,40.18000030517578,39.06999969482422
TNL,,,,,,,,8.61912727355957,6.458287715911865,1.7690664529800415,5.72780179977417,8.578532218933105,11.041210174560547,15.507875442504883,22.21795082092285,26.609949111938477,22.964229583740234,24.747541427612305,38.469852447509766,27.39145278930664,41.09325408935547,36.75350570678711,46.745784759521484,32.231868743896484,36.26339340209961,48.471797943115234
RELY,,,,,,,,,,,,,,,,,,,,,,,20.700000762939453,11.449999809265137,19.420000076293945,22.700000762939453
EEFT,7.1875,4.9375,18.049999237060547,7.679999828338623,18.190000534057617,26.260000228881836,27.799999237060547,29.690000534057617,30.15999984741211,11.149999618530273,22.170000076293945,17.440000534057617,18.479999542236328,23.280000686645508,48.5,56.31999969482422,73.68000030517578,72.43000030517578,84.2699966430664,101.18000030517578,157.74000549316406,142.36000061035156,119.13999938964844,94.37999725341797,101.48999786376953,102.56999969482422
PAM,,,,,,,,,,,11.559053421020508,16.92363929748535,10.678397178649902,3.440000057220459,5.28000020980835,9.670000076293945,21.239999771118164,34.810001373291016,67.27999877929688,30.420000076293945,16.790000915527344,13.6899995803833,20.8799991607666,31.940000534057617,49.52000045776367,87.76000213623047
LBTYA,,,,,,10.084896087646484,9.482467651367188,12.285064697265625,16.461565017700195,6.494437217712402,9.259103775024414,14.864295959472656,17.291807174682617,25.981964111328125,36.88890838623047,41.790794372558594,35.28795623779297,30.59000015258789,35.84000015258789,21.290000915527344,22.6200008392334,24.479999542236328,27.979999542236328,18.93000030517578,17.770000457763672,12.529999732971191
HGTY,,,,,,,,,,,,,,,,,,,,,,,15.119999885559082,8.40999984741211,7.800000190734863,9.569999694824219
CVCO,,,,,11.75,22.479999542236328,38.279998779296875,35.040000915527344,31.40999984741211,24.209999084472656,37.25,48.310001373291016,40.060001373291016,48.59000015258789,69.29000091552734,79.54000091552734,84.98999786376953,99.8499984741211,152.60000610351562,131.4499969482422,192.58999633789062,178.7100067138672,314.0,226.25,346.6199951171875,446.8299865722656
AGO,,,,,,14.181288719177246,18.521434783935547,19.51249885559082,19.19845199584961,8.011419296264648,17.022750854492188,13.585330963134766,10.204488754272461,11.080836296081543,18.9952449798584,21.862430572509766,22.55807113647461,32.422019958496094,29.49453353881836,33.69193649291992,44.23405838012695,28.67031478881836,47.02519607543945,59.70351791381836,73.15060424804688,88.6701889038086
LAUR,,,,,,,,,,,,,,,,,,,6.308689594268799,6.894894599914551,8.032413482666016,6.857675075531006,10.01933479309082,9.127748489379883,13.710000038146973,18.079999923706055
CLBT,,,,,,,,,,,,,,,,,,,,,,10.699999809265137,7.849999904632568,4.360000133514404,8.65999984741211,22.020000457763672
FRSH,,,,,,,,,,,,,,,,,,,,,,,26.149999618530273,14.710000038146973,23.489999771118164,16.0
VRRM,,,,,,,,,,,,,,,,,,,9.9399995803833,9.90999984741211,13.930000305175781,13.479999542236328,15.380000114440918,13.829999923706055,23.030000686645508,24.100000381469727
ECG,,,,,,,,,,,,,,,,,,,,,,,,,,66.87000274658203
MRCY,33.3125,46.4375,38.75,30.610000610351562,25.290000915527344,29.760000228881836,20.6299991607666,13.359999656677246,15.800000190734863,6.25,11.220000267028809,18.75,13.289999961853027,8.869999885559082,11.0,13.90999984741211,18.889999389648438,30.219999313354492,51.349998474121094,46.279998779296875,69.83000183105469,87.68000030517578,55.209999084472656,44.7400016784668,36.56999969482422,42.0
KFY,31.483518600463867,18.455852508544922,9.223583221435547,6.5051445960998535,11.724896430969238,18.186616897583008,16.232463836669922,19.941007614135742,16.38880157470703,9.605731010437012,14.71257209777832,20.34920883178711,14.816792488098145,13.522713661193848,22.920000076293945,25.29972267150879,29.482290267944336,26.283227920532227,37.4766731262207,35.94852828979492,39.073333740234375,40.611000061035156,71.17509460449219,48.117286682128906,57.32297897338867,66.11212158203125
TCBI,,,,,14.470000267028809,21.860000610351562,22.3799991607666,19.8799991607666,17.90999984741211,13.010000228881836,14.149999618530273,21.920000076293945,30.610000610351562,44.560001373291016,61.189998626708984,54.9900016784668,49.709999084472656,78.4000015258789,88.9000015258789,51.0,56.630001068115234,58.63999938964844,60.16999816894531,60.310001373291016,64.62999725341797,77.72000122070312
AKRO,,,,,,,,,,,,,,,,,,,,,27.270000457763672,26.110000610351562,21.420000076293945,54.79999923706055,23.350000381469727,27.959999084472656
KC,,,,,,,,,,,,,,,,,,,,,,43.11000061035156,15.789999961853027,3.8299999237060547,3.7799999713897705,11.460000038146973
OSIS,5.375,6.125,17.940000534057617,16.899999618530273,19.559999465942383,22.3700008392334,18.389999389648438,20.93000030517578,26.020000457763672,12.850000381469727,27.459999084472656,36.56999969482422,48.779998779296875,63.099998474121094,52.369998931884766,71.69000244140625,90.08999633789062,76.12000274658203,64.37999725341797,73.30999755859375,100.31999969482422,93.01000213623047,93.2300033569336,79.5199966430664,129.0500030517578,167.25
CAMT,,6.68621826171875,3.4360363483428955,0.29917994141578674,2.547562599182129,4.043461799621582,3.8893392086029053,3.862140655517578,1.6862869262695312,0.3173120617866516,2.175853967666626,2.583826780319214,1.5865602493286133,1.2692482471466064,3.7080180644989014,2.737950086593628,1.9673348665237427,2.9827332496643066,5.422887802124023,6.461636066436768,10.6646728515625,21.358858108520508,44.95100402832031,21.604814529418945,68.2578353881836,80.52999877929688
UCB,,,,56.56625747680664,81.00530242919922,96.44377136230469,94.92328643798828,116.33007049560547,57.99668884277344,51.13631820678711,12.68558406829834,7.985803604125977,5.341701030731201,7.076418876647949,13.579686164855957,14.83407211303711,15.345097541809082,23.36334991455078,22.505332946777344,17.456064224243164,25.865827560424805,24.512109756469727,31.551382064819336,30.814456939697266,27.59731101989746,31.522926330566406
CNS,,,,,,6.374410629272461,7.489909648895264,16.42377281188965,12.664444923400879,4.573144912719727,9.975632667541504,13.030355453491211,14.892694473266602,16.766345977783203,23.755380630493164,25.861284255981445,19.868785858154297,22.315622329711914,33.03803634643555,26.50236701965332,51.69773483276367,62.78147888183594,81.4006576538086,58.98154067993164,71.86196899414062,90.4317626953125
TLX,,,,,,,,,,,,,,,,,,,,,,,,,,16.100000381469727
MHO,6.974706172943115,11.763360023498535,24.78034210205078,26.81938362121582,38.513031005859375,53.816219329833984,40.14143371582031,37.838497161865234,10.068049430847168,9.770000457763672,10.789999961853027,15.9399995803833,9.600000381469727,25.329999923706055,25.15999984741211,22.729999542236328,22.3799991607666,25.18000030517578,34.400001525878906,21.420000076293945,39.63999938964844,45.40999984741211,61.84000015258789,46.18000030517578,137.74000549316406,132.44000244140625
NXE,,,,,,,,,,,,,,,0.28200000524520874,0.30000001192092896,0.49900001287460327,1.7209999561309814,2.559999942779541,1.75,1.2699999809265137,2.7899999618530273,4.25,4.429999828338623,7.0,6.679999828338623
LNTH,,,,,,,,,,,,,,,,,3.430000066757202,8.600000381469727,20.450000762939453,15.029999732971191,20.260000228881836,13.279999732971191,29.489999771118164,50.959999084472656,62.0,89.12999725341797
GBTG,,,,,,,,,,,,,,,,,,,,,,,,6.75,6.449999809265137,9.350000381469727
ALE,14.185127258300781,21.856626510620117,23.31691551208496,21.668432235717773,30.9882869720459,16.07181167602539,19.738746643066406,21.5523738861084,19.27461051940918,16.04044532775879,17.7021427154541,20.887285232543945,24.589481353759766,24.684307098388672,31.868696212768555,37.34432601928711,35.56467819213867,45.862239837646484,54.750186920166016,57.442970275878906,63.28609848022461,49.96586227416992,55.916534423828125,56.87920379638672,56.50985336303711,62.502174377441406
ENS,,,,,,13.571918487548828,11.537016868591309,14.15584945678711,21.631906509399414,9.387097358703613,19.51736831665039,28.630203247070312,22.976709365844727,32.558448791503906,62.241207122802734,55.596824645996094,51.61506652832031,71.81230926513672,64.6513442993164,71.22650146484375,71.54572296142578,79.55610656738281,75.86360168457031,71.95989990234375,99.23175048828125,92.12579345703125
SSL,3.431093692779541,2.851978302001953,3.971583366394043,5.931180953979492,7.329843997955322,11.363848686218262,19.14542007446289,20.417861938476562,28.995437622070312,17.937421798706055,24.44827651977539,32.792091369628906,31.298189163208008,29.71019744873047,35.606380462646484,28.561992645263672,20.9753360748291,23.287206649780273,28.79360580444336,25.23006248474121,18.978878021240234,7.95831823348999,14.144222259521484,14.457188606262207,9.807636260986328,4.460000038146973
RHI,9.580244064331055,17.35907554626465,17.693159103393555,10.24513053894043,15.112222671508789,19.49915885925293,25.2179012298584,24.921875,18.69831657409668,13.86120319366455,19.31283950805664,22.350902557373047,21.03036117553711,23.729351043701172,32.262107849121094,45.803314208984375,37.59791564941406,39.44820022583008,45.81995391845703,47.3581657409668,53.92509078979492,54.55888366699219,99.41182708740234,67.21302032470703,82.09180450439453,67.6933364868164
SKT,1.3607903718948364,1.6759847402572632,1.73119056224823,2.7738208770751953,4.0006303787231445,5.438993453979492,6.217579364776611,8.799592018127441,8.794357299804688,8.883218765258789,10.079608917236328,13.642300605773926,15.931900024414062,19.050579071044922,18.3973331451416,22.135400772094727,20.278493881225586,22.620885848999023,17.578529357910156,14.578916549682617,11.180342674255371,8.30263614654541,16.48569107055664,16.047147750854492,26.00608253479004,32.987831115722656
PATK,2.266732692718506,1.4446858167648315,1.8163195848464966,1.7449578046798706,2.1799681186676025,2.6761348247528076,2.7948994636535645,3.2989842891693115,2.6391873359680176,0.14515534043312073,0.551589846611023,0.48561036586761475,1.0820670127868652,3.9271109104156494,7.651003360748291,11.50949478149414,17.058385848999023,30.205493927001953,41.240596771240234,17.725440979003906,31.01318359375,42.13414001464844,49.14484786987305,38.2507209777832,64.8798599243164,81.69926452636719
ITGR,,25.752050399780273,33.28167724609375,26.216955184936523,39.24338912963867,20.647220611572266,23.710119247436523,24.539653778076172,18.149499893188477,23.564266204833984,17.739288330078125,22.579763412475586,20.145851135253906,20.865997314453125,40.09115982055664,45.24156951904297,49.134002685546875,29.450000762939453,45.29999923706055,76.02999877929688,80.2300033569336,80.63999938964844,85.81999969482422,68.45999908447266,99.08000183105469,133.5800018310547
CALX,,,,,,,,,,,,17.040000915527344,6.46999979019165,7.460000038146973,9.489999771118164,10.029999732971191,7.900000095367432,7.699999809265137,5.949999809265137,9.300000190734863,8.199999809265137,30.049999237060547,78.69999694824219,68.43000030517578,43.689998626708984,34.88999938964844
TFSL,,,,,,,,,6.0492777824401855,6.530791282653809,6.353367328643799,4.716531753540039,4.727083683013916,4.9750447273254395,6.3783955574035645,7.984311580657959,10.344700813293457,10.617328643798828,8.655486106872559,9.775590896606445,12.686671257019043,12.070845603942871,13.0720853805542,11.345704078674316,12.616571426391602,11.81558609008789
TAC,,,4.975185394287109,4.234009742736816,6.042508602142334,6.861050605773926,10.424732208251953,11.324963569641113,17.582300186157227,10.569745063781738,12.591315269470215,12.626089096069336,12.953207015991211,10.129012107849121,9.143232345581055,6.910582065582275,2.9211838245391846,4.682943820953369,5.1762542724609375,3.665407419204712,6.403958320617676,6.969167232513428,10.179022789001465,8.511844635009766,8.03136920928955,14.09950065612793
TENB,,,,,,,,,,,,,,,,,,,,22.260000228881836,23.43000030517578,52.189998626708984,56.040000915527344,38.150001525878906,46.060001373291016,39.290000915527344
PVH,7.118840217590332,11.867765426635742,9.907529830932617,10.734260559082031,17.14375877380371,25.670061111450195,31.068862915039062,48.30009078979492,36.180870056152344,18.735109329223633,40.296173095703125,62.446163177490234,69.10914611816406,106.27961730957031,132.4335479736328,125.38175964355469,72.12100982666016,89.11756896972656,135.6924591064453,91.41767883300781,103.13556671142578,94.82530212402344,105.38180541992188,70.26353454589844,121.78021240234375,105.55736541748047
